CryoSleep,Age,Transported,Cabin_Num,Cabin_Side,GroupSize,IsAlone,HasSpent,IsChild,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,RoomService_log,FoodCourt_log,ShoppingMall_log,Spa_log,VRDeck_log,TotalSpent_log
0,23.0,1,1419.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,6.993932975223189,5.7430031878094825,0.0,0.0,7.244941546337007
0,19.0,0,1195.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,4.3694478524670215,6.687108607866515,0.0,2.0794415416798357,6.787844982309579
0,32.0,0,1420.0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,5.267858159063328,0.0,7.018401799069201,0.0,0.0,7.177782416195197
0,41.0,1,1201.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,4.454347296253507,6.690842277418564,0.0,0.0,0.0,6.7912214627261855
0,30.0,0,1533.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,7.01301578963963,0.0,6.0867747269123065,1.791759469228055,0.0,7.349230824613334
0,41.0,0,278.0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0.0,9.215327913487222,5.3706380281276624,8.573195381531523,7.520776415062797,9.76399557371753
0,7.0,1,1534.0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,39.0,1,1197.0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0.6931471805599453,6.775366090936392,0.0,1.9459101490553132,0.0,6.78332520060396
0,47.0,1,1535.0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,4.127134385045092,6.692083742506628,0.0,1.9459101490553132,6.771935555839602
0,21.0,0,1204.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,6.311734809152915,0.0,4.127134385045092,1.6094379124341003,1.791759469228055,6.431331081933479
1,29.0,1,1200.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,0,1200.0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,6.779921907472252,0.0,0.0,2.3978952727983707,0.0,6.7912214627261855
0,50.0,1,1423.0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,28.0,0,79.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.0,4.890349128221754,1.6094379124341003,7.557994958530806,0.0,7.62657020629066
0,38.0,0,933.5,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,7.027314514039777,0.0,3.1780538303479458,3.5553480614894135,0.0,7.076653815443951
0,24.0,0,1205.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,6.309918278226516,1.3862943611198906,5.308267697401205,0.0,0.0,6.625392368007956
0,31.0,0,90.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,7.991253929840198,0.0,5.14166355650266,6.6293632534374485,8.263848131368906
1,38.0,1,481.0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,26.0,1,244.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,28.0,0,1202.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,45.0,1,279.0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,47.0,1,279.0,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,60.0,1,279.0,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,42.0,1,483.0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,5.634789603169249,3.4339872044851463,6.016157159698354,0.0,6.577861357721047
0,43.0,0,495.0,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,3.044522437723423,0.0,6.588926477533519,0.0,0.0,6.616065185132817
1,17.0,0,933.5,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,17.0,0,1203.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,20.0,0,1208.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,0,1204.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,6.8679744089702925,6.511745329644728,0.0,0.0,5.1298987149230735,7.496097345175956
0,24.0,0,1539.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,5.703782474656201,6.703188113240863,0.0,7.01571242048723
0,25.0,0,1540.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,5.501258210544727,0.0,3.713572066704308,5.68697535633982,4.8283137373023015,6.555356891810665
0,20.0,0,1541.0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,4.795790545596741,5.7745515455444085,0.0,6.838405200847344,5.170483995038151,7.3453648404168685
0,23.0,0,1205.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,6.234410725718371,0.0,5.267858159063328,0.0,1.0986122886681096,6.558197802812269
1,48.0,1,281.0,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,26.0,1,281.0,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,5.659482215759621,8.127995055771946,6.3561076606958915,5.365976015021851,6.3080984415095305,8.51919119407891
1,36.0,1,281.0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,27.0,1,275.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,41.0,1,80.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,7.388327859577107,0.0,6.6320017773956295,5.993961427306569,7.928406026180535
1,21.0,1,1210.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,71.0,0,496.0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,7.126087273299125,0.0,1.791759469228055,2.833213344056216,3.5553480614894135,7.1693500166706
1,64.0,0,1211.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,0,282.0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0.0,5.986452005284438,0.0,7.1308988302963465,6.740519359606223,7.820840879907344
0,24.0,1,1543.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,6.668228248417403,0.0,0.0,5.736572297479192,0.0,6.999422467507961
1,35.0,1,223.0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.0,1,1206.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,11.0,1,1207.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,27.0,1,1426.0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,43.0,1,1545.0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,36.0,1,1545.0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.0,0,1546.0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,3.332204510175204,0.0,0.0,6.498282149476434,0.0,6.53813982376767
0,56.0,1,276.0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0.0,8.65032450401942,0.0,0.0,3.9318256327243257,8.659039915644474
1,34.0,1,1429.0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,46.0,0,1215.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.6931471805599453,0.0,7.483806687665835,7.484368643286131
0,43.0,1,485.0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,5.501258210544727,0.0,5.883322388488279,5.081404364984463,6.68586094706836,7.354362330421477
0,25.0,1,1209.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,7.269616749608169,0.0,0.0,0.0,7.269616749608169
0,26.0,0,933.5,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,3.6109179126442243,7.734558844354756,0.0,7.7354333524996886,5.075173815233827,8.469682208745185
0,14.0,0,1210.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.0,5.220355825078325,2.833213344056216,7.118826249062078,0.0,7.268920128193722
0,63.0,1,1216.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,5.1647859739235145,5.645446897643238,5.7745515455444085,2.1972245773362196,0.0,6.666956792429207
0,29.0,0,486.0,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,6.326149473155099,0.0,5.958424693029782,5.87493073085203,0.0,7.170119543449628
1,45.0,1,486.0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.0,1,1217.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,1,224.0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,5.267858159063328,0.0,7.9919305198524775,0.0,0.0,8.055157731819678
0,53.0,0,487.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1.0986122886681096,6.678342114654332,6.054439346269371,0.0,5.986452005284438,7.389563953677635
0,45.0,0,1431.0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1.0986122886681096,3.6109179126442243,7.01301578963963,2.302585092994046,0.0,7.05444965813294
0,41.0,1,278.0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0,7.776535028185241,0.0,1.0986122886681096,4.584967478670572,7.817222785508166
0,68.0,0,1550.0,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,6.261491684321042,0.0,6.756932389247553,5.308267697401205,6.663132695990803,7.768956044538332
1,5.0,1,1550.0,0,3,0,0,1,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,27.0,1,1550.0,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,3.4339872044851463,0.0,6.814542897259958,0.0,0.0,6.846943139585379
0,20.0,1,1551.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3.4339872044851463,4.890349128221754,7.022868086082641,0.0,0.0,7.157735484249907
0,54.0,0,1432.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,7.479299637782834,2.0794415416798357,5.43372200355424,0.0,0.0,7.603897968521881
0,18.0,0,1433.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,6.184148890937483,5.771441123130016,6.690842277418564
0,45.0,1,241.0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,4.204692619390966,8.695339376799712,0.0,0.0,6.439350371100098,8.804775258867686
1,26.0,1,283.0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,37.0,1,283.0,1,2,0,1,0,1,0,0,1,1,0,0,0,0,0,7.363913501405819,9.341105441855735,0.0,6.922643891475888,6.329720905522696,9.58520880610688
0,30.0,0,1552.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0986122886681096,0.0,6.53813982376767,4.465908118654584,6.658011045870748
0,51.0,0,1553.0,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,6.238324625039508,0.0,5.676753802268282,8.345930261979017,0.0,8.520188700396035
1,3.0,1,1553.0,0,3,0,0,1,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.0,1,1553.0,0,3,0,0,1,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,0,1554.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,7.65491704784832,0.0,0.0,0.0,0.6931471805599453,7.655390644826152
0,19.0,0,499.0,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,6.672032945461067,0.0,0.0,0.0,6.672032945461067
0,6.0,1,499.0,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,4.0,1,499.0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0,284.0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,8.183397369998433,6.336825731146441,4.6443908991413725,0.0,4.51085950651685,8.37516869138682
0,37.0,0,1434.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,7.274479558773871,1.6094379124341003,0.0,1.3862943611198906,0.0,7.27931883541462
0,18.0,0,1435.0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,6.996681488176539,0.0,5.342334251964811,5.017279836814924,0.0,7.280008252884188
0,29.0,0,1436.0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1.791759469228055,6.395261598115449,0.0,0.0,0.0,6.403574197934815
0,25.0,0,488.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,6.659293919683638,0.0,1.0986122886681096,1.9459101490553132,6.669498089857879
0,52.0,0,1555.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,3.8712010109078907,7.630461261783627,0.0,7.653020413804189
1,24.0,0,1437.0,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1,1437.0,1,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,25.0,0,1557.0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2.772588722239781,1.3862943611198906,0.0,6.455198563340122,0.0,6.483107351457199
1,26.0,1,246.0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,32.0,0,246.0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,7.8252452914317745,6.55250788703459,7.007600613951853,9.539859923169542,6.184148890937483,9.835904401212332
0,58.0,0,1559.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,7.220373836723949,5.552959584921617,0.0,0.0,5.7430031878094825,7.5678626054638825
0,44.0,0,1560.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,6.489204931325317,0.0,4.6443908991413725,0.0,5.978885764901122,7.051855622955894
0,41.0,0,1214.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6.812345094177479,6.812345094177479
0,24.0,1,1219.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,6.467698726104354,5.123963979403259,0.0,6.698268054115413
1,41.0,1,1215.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,23.0,1,1215.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,27.0,0,279.0,1,2,0,1,0,1,0,0,1,0,1,0,0,0,0,5.968707559985366,7.228388451573604,0.0,7.940939762327791,8.500047032581268,9.158099260130491
1,61.0,1,279.0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,1,1561.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,6.597145701886651,1.0986122886681096,2.639057329615259,3.8712010109078907,6.678342114654332
1,18.0,1,1221.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,27.0,1,286.0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.0,1,286.0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,12.0,1,1223.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,40.0,0,1439.0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,6.042632833682381,0.0,5.846438775057724,0.6931471805599453,0.0,6.642486801367256
0,19.0,1,1562.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,4.812184355372417,1.0986122886681096,0.0,6.175867270105761,6.338594078203183,7.064759027791802
1,18.0,1,1440.0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,48.0,0,81.0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,5.749392985908253,7.96032362914884,0.0,0.0,9.427465850964829,9.655154390148258
0,37.0,0,81.0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2.9444389791664403,7.8898337513942955,0.0,7.114769448366463,0.0,8.27308133366583
0,35.0,0,1442.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1.6094379124341003,3.9889840465642745,0.0,0.0,6.739336627357174,6.804614520062624
0,29.0,0,1564.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,6.555356891810665,0.0,4.04305126783455,6.6320017773956295
0,54.0,0,501.0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,4.77912349311153,0.0,0.0,6.507277712385012,0.0,6.669498089857879
1,27.0,0,1225.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,22.0,1,489.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,2.995732273553991,7.292337176173877,1.0986122886681096,4.787491742782046,7.3833681469923835
1,18.0,1,1216.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,26.0,1,490.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,6.481577129276431,4.584967478670572,3.784189633918261,0.0,6.675823221634848
0,19.0,0,1444.0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2.3978952727983707,3.2188758248682006,0.0,0.0,6.338594078203183,6.396929655216146
0,22.0,0,1569.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,6.091309882077698,0.0,6.049733455231958,6.762729506931879
0,17.0,1,244.0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,0,1445.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,5.963579343618446,5.209486152841421,0.0,4.204692619390966,4.948759890378168,6.655440350367647
1,39.0,1,1570.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,37.0,1,247.0,0,4,0,1,0,1,0,0,1,1,0,0,0,0,0,1.0986122886681096,8.89192414015454,0.0,3.9318256327243257,7.1569563646156364,9.060331104649475
1,17.0,1,247.0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,25.0,0,247.0,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0,6.650279048587422,0.0,4.836281906951478,8.685077700412423,8.826294231241318
0,9.0,1,247.0,0,4,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.0,0,1227.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,0,1571.0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,5.942799375126701,0.0,6.0330862217988015,0.0,2.1972245773362196,6.690842277418564
0,18.0,0,493.0,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,8.18646442942209,0.0,5.0689042022202315,0.0,4.795790545596741,8.261009786023827
0,50.0,0,237.0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,6.720220155135295,0.0,6.35088571671474,7.221105098182496,0.0,7.92588031673756
1,14.0,0,1228.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,19.0,0,1217.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,33.0,1,287.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,1,239.0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,3.4339872044851463,7.71333788887187,0.6931471805599453,3.912023005428146,3.970291913552122,7.7706452341291765
0,39.0,0,239.0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1.0986122886681096,6.274762021241939,0.0,0.0,7.215975002651466,7.545918151209323
0,14.0,0,502.0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,4.394449154672439,4.875197323201151,0.0,7.188412736496954,0.0,7.335633981927201
0,14.0,0,1572.0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,6.483107351457199,0.0,1.6094379124341003,0.0,0.0,6.489204931325317
0,45.0,1,1229.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.6931471805599453,2.0794415416798357,4.04305126783455,6.419994928147142,0.0,6.519147287940395
1,22.0,1,1230.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,36.0,1,1574.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,3.4965075614664802,5.87493073085203,7.510430556378006,2.302585092994046,0.0,7.706612913964197
0,19.0,1,288.0,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,59.0,1,288.0,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,31.0,0,288.0,1,3,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0,6.90875477931522,0.0,2.995732273553991,7.482681828154651,7.935945103353701
1,31.0,1,281.0,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,39.0,0,281.0,1,4,0,1,0,1,0,0,1,0,1,0,0,0,0,9.013108202446475,2.9444389791664403,6.07073772800249,8.177796683277778,4.007333185232471,9.415238482949043
0,28.0,1,281.0,1,4,0,1,0,1,0,0,1,0,1,0,0,0,0,0.0,7.891704659330107,7.177782416195197,2.9444389791664403,2.4849066497880004,8.297294370266917
1,19.0,1,281.0,1,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.0,1,245.0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,5.3981627015177525,7.030857476116121,0.0,2.0794415416798357,6.858565034791365,7.744569809354496
1,0.0,1,1219.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,15.0,1,1219.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,6.5722825426940075,0.0,0.0,0.0,6.5722825426940075
0,18.0,0,1450.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,7.369600720526409,0.0,7.369600720526409
1,49.0,1,282.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,36.0,1,1451.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,2.0794415416798357,6.495265555937008,0.0,4.543294782270004,6.635946555686647
1,40.0,1,283.0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,56.0,1,283.0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,67.0,1,1231.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,44.0,0,495.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,5.3230099791384085,4.912654885736052,5.420534999272286,5.4116460518550396,6.669498089857879
0,17.0,0,1232.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,5.3706380281276624,6.315358001522335,0.0,5.488937726156687,0.0,6.915723448631314
1,27.0,1,1579.0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0,1579.0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,6.139884552226255,0.0,6.490723534502507,0.0,0.0,7.022868086082641
0,28.0,0,1452.0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,7.818027938530729,4.919980925828125,3.7612001156935624,0.0,0.0,7.887208585813932
1,54.0,1,1453.0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,26.0,1,1454.0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,40.0,0,83.0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,3.091042453358316,0.0,7.315883504509785,7.239214973779806,7.978310969867722
1,39.0,1,83.0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,40.0,1,246.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,1,1457.0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2.4849066497880004,6.587550014824796,0.0,0.0,0.0,6.602587892189336
0,18.0,1,1235.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,6.635946555686647,3.091042453358316,3.332204510175204,0.0,0.0,6.697034247666484
0,17.0,0,1583.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,8.20303024171486,0.0,7.709308333385869,3.6635616461296463,0.0,8.685753832960154
1,35.0,1,250.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,31.0,0,1237.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,5.225746673713202,6.371611847231857,0.0,6.646390514847729
0,40.0,0,1223.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,4.442651256490317,6.683360945766275,0.0,6.78332520060396
1,50.0,1,284.0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,0,1458.0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,4.74493212836325,1.0986122886681096,6.52795791762255,6.684611727667927
0,29.0,0,496.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,6.643789733147672,2.833213344056216,2.302585092994046,0.0,0.0,6.675823221634848
0,63.0,1,92.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,8.52456594574565,1.6094379124341003,6.253828811575473,0.0,8.623353387244627
0,19.0,1,1584.0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,3.6375861597263857,0.0,7.161622002939187,0.0,0.0,7.189922170745808
0,36.0,0,240.0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,7.00669522683704,1.3862943611198906,0.0,0.0,6.492239835020471,7.476472381163905
